"","year","id","imdb_id","title","rating"
"8154",2017,8023,"6776462","A man of integrity",3
"8155",2017,7701,"4799050","Rough Night",3
"8156",2017,7735,"5666304","The Little Hours",3
"8157",2017,8311,"2582784","Flower",3
"8158",2017,7811,"5142400","The Book of Birdie",3
"8159",2017,7857,"5308322","Happy Death Day",3
"8160",2017,7469,"4465564","Fifty Shades Darker",3
"8161",2017,7508,"5052448","Get Out",3
"8162",2017,8408,"2226597","The Mountain Between Us",3
"8163",2017,7963,"2283362","Jumanji: Welcome to the Jungle",3
"8164",2017,7996,"5117876","Descendants 2",3
"8165",2017,8113,"6304046","Thelma",3
"8166",2017,7709,"3606752","Cars 3",3
"8167",2017,7742,"3450958","War for the Planet of the Apes",1
"8168",2017,7864,"1935897","Amityville: The Awakening",3
"8169",2017,7936,"3486626","The Nut Job 2: Nutty By Nature",3
"8170",2017,7970,"5726616","Call Me by Your Name",3
"8171",2017,8487,"5795086","Gemini",3
"8172",2017,8078,"6214928","1922",1
"8173",2017,7682,"4411596","My Cousin Rachel",3
"8174",2017,7717,"3890160","Baby Driver",1
"8175",2017,8621,"5175450","Mark Felt: The Man Who Brought Down the White House",2
"8176",2017,8176,"5638642","The Ritual",0
"8177",2017,7411,"1293847","xXx: Return of Xander Cage",3
"8178",2017,7838,"5607714","On Body and Soul",3
"8179",2017,8357,"3986820","The Endless",1
"8180",2017,7872,"3829920","Only the Brave",2
"8181",2017,7909,"2582576","Sand Castle",0
"8182",2017,7523,"2771200","Beauty and the Beast",3
"8183",2017,7978,"1781058","Wilson",3
"8184",2017,7592,"3462710","Unforgettable",3
"8185",2017,7241,"0451279","Wonder Woman",3
"8186",2017,8045,"6303866","Beach Rats",3
"8187",2017,7690,"1691916","Before I Fall",3
"8188",2017,7724,"2250912","Spider-Man: Homecoming",3
"8189",2017,8670,"3750872","The Wife",3
"8190",2017,7950,"3521126","The Disaster Artist",3
"8191",2017,7564,"5834660","Dance Academy: The Movie",3
"8192",2017,7985,"5862312","Ver&oacute;nica",3
"8193",2017,8307,"5539054","You Get Me",3
"8194",2017,7806,"5580036","I, Tonya",3
"8195",2017,7853,"6423776","Un beau soleil interieur",2
"8196",2017,8371,"6003368","Diary of a Wimpy Kid: The Long Haul",0
"8197",2017,7887,"3887208","The Mad Ones",3
"8198",2017,7504,"3731562","Kong: Skull Island",1
"8199",2017,8403,"6539420","A Man Wanted (Hatooly Ragel)",2
"8200",2017,9215,"6433880","Anna and the Apocalypse",3
"8201",2017,7607,"2316204","Alien: Covenant",3
"8202",2017,8026,"7131870","Wolf Warrior 2",1
"8203",2017,8103,"5649108","Thoroughbreds",3
"8204",2017,7780,"5541240","To the bone",3
"8205",2017,7860,"1981128","Geostorm",3
"8206",2017,7896,"5536736","The Meyerowitz Stories (new and selected)",1
"8207",2017,8448,"4717402","MFKZ",0
"8208",2017,7966,"5519340","Bright",3
"8209",2017,7581,"5155780","The Discovery",3
"8210",2017,9294,NA,"Wonder Woman",3
"8211",2017,7746,"5592248","The Beguiled",3
"8212",2017,7787,"0491203","Tulip Fever",3
"8213",2017,8353,"6298780","Sharknado 5: Global Swarming",3
"8214",2017,7868,"5719700","Home Again",3
"8215",2017,7904,"6029106","Dim the Fluorescents",3
"8216",2017,7939,"6868216","Psych: The Movie",3
"8217",2017,7553,"3874544","The Boss Baby",1
"8218",2017,8960,"5826432","Burning Sands",2
"8219",2017,7720,"5462602","The Big Sick",3
"8220",2017,7794,"1241317","Death Note",0
"8221",2017,7841,"5980798","Felicite",3
"8222",2017,8360,"3901826","The Breadwinner",3
"8223",2017,7875,"3501632","Thor: Ragnarok",1
"8224",2017,7490,"1412528","Table 19",3
"8225",2017,8428,"5727282","Borg vs McEnroe",1
"8226",2017,7946,"2527336","Star Wars: The Last Jedi",3
"8227",2017,7981,"4720702","Bushwick",3
"8228",2017,7595,"3896198","Guardians of the Galaxy Vol. 2",3
"8229",2017,8015,"6336356","Mary and The Witch’s Flower",3
"8230",2017,8048,"3411444","Ferdinand",3
"8231",2017,8599,"5633706","Karera ga honki de amu toki wa (Close Knit)",3
"8232",2017,8230,"1469304","Baywatch",1
"8233",2017,7768,"6524480","Plasmatic Day",1
"8234",2017,8335,"1753383","A Dog’s Purpose",1
"8235",2017,7883,"2932536","47 Meters Down",3
"8236",2017,7953,"5027774","Three Billboards Outside Ebbing, Missouri",3
"8237",2017,8471,"6108178","Disobedience",3
"8238",2017,7988,"4765284","Pitch Perfect 3",3
"8239",2017,8906,"1034385","Cold Skin",0
"8240",2017,8055,"3262342","Loving Vincent",1
"8241",2017,7700,"2091256","Captain Underpants: The First Epic Movie",1
"8242",2017,8143,"5462326","Mom and Dad",3
"8243",2017,7734,"5023260","The Last Word",3
"8244",2017,7354,"4030600","The Bye Bye Man",3
"8245",2017,8712,"6548966","Gekijoban Fairy Tail: Dragon Cry",3
"8246",2017,7856,"4622512","Battle of the Sexes",3
"8247",2017,8374,"4082644","Canaries",3
"8248",2017,7540,"5442430","Life",3
"8249",2017,8847,"4758646","War Machine",0
"8250",2017,7995,"5878326","Jesus, Bro!",1
"8251",2017,7708,"2872518","The Shack",3
"8252",2017,7827,"1961175","American Assassin",3
"8253",2017,7439,"4116284","The LEGO Batman Movie",3
"8254",2017,7863,"4218696","The Wall",0
"8255",2017,8752,"6467968","Posoki (Directions)",1
"8256",2017,7899,"5301662","Marshall",1
"8257",2017,7681,"2345759","The Mummy",2
"8258",2017,8172,"2291540","My Friend Dahmer",1
"8259",2017,7908,"4703048","6 days",0
"8260",2017,7942,"7608418","A Christmas Prince",3
"8261",2017,8044,"6000478","Roman J. Israel, Esq.",3
"8262",2017,8595,"5833846","Maximilian",2
"8263",2017,8127,"5859238","Lucky",2
"8264",2017,8226,"2378507","The Glass Castle",3
"8265",2017,8669,"0498381","Rings",2
"8266",2017,7419,"5493706","Death Race 2050",3
"8267",2017,7844,"4956232","seven sisters",3
"8268",2017,7949,"4225622","The Babysitter",3
"8269",2017,7984,"3203620","The Dinner",3
"8270",2017,8094,"7160070","Singwa hamgge",1
"8271",2017,7772,"4877122","The Emoji Movie",1
"8272",2017,7852,"6133130","Professor Marston and the Wonder Women",3
"8273",2017,9147,"5665452","Sun Dogs",2
"8274",2017,7958,"1458169","Kidnap",3
"8275",2017,7573,"5710514","I Don’t Feel at Home in This World Anymore",3
"8276",2017,8025,"3335606","Berlin Syndrome",1
"8277",2017,7670,"5001718","Everything, Everything",3
"8278",2017,9010,"5791732","Il demone di Laplace",0
"8279",2017,8250,"6805302","Petit paysan",1
"8280",2017,7779,"5140878","Annabelle: Creation",3
"8281",2017,7859,"4995790","The Square",1
"8282",2017,7895,"7341676","OM+ME",3
"8283",2017,9293,NA,"Wonder Woman",3
"8284",2017,7677,"2763304","T2 Trainspotting",3
"8285",2017,8163,"5742374","You Were Never Really Here",1
"8286",2017,7745,"5362988","Wind River",3
"8287",2018,8690,"7137380","Destroyer",3
"8288",2018,8788,"6975598","Deep Murder",3
"8289",2018,8490,"5083738","The Favourite",3
"8290",2018,8890,"6781982","NIght School",3
"8291",2018,8080,"2704998","Game Night",3
"8292",2018,8590,"6543652","Cold War",3
"8293",2018,8179,"1289403","The Guernsey Literary and Potato Peel Pie Society",3
"8294",2018,9412,"4006302","Level 16",3
"8295",2018,8730,"8108198","Andhadhun",2
"8296",2018,8359,"7014006","Eighth Grade",3
"8297",2018,8762,"8457260","It’s a Beautiful Day",0
"8298",2018,8427,"6182908","Smallfoot",3
"8299",2018,8832,"7008872","Boy Erased",1
"8300",2018,8461,"6998518","Mandy",2
"8301",2018,8498,"5580266","The Hate U Give",3
"8302",2018,9307,"6081670","Possum",0
"8303",2018,8931,"7464188","In Fabric",3
"8304",2018,8598,"6257174","The Miseducation of Cameron Post",3
"8305",2018,8630,"6061074","First Match",3
"8306",2018,8229,"5463162","Deadpool 2",2
"8307",2018,8803,"3208026","Black 47",1
"8308",2018,8839,"6628394","Bad Times at the El Royale",2
"8309",2018,8142,"5164432","Love, Simon",1
"8310",2018,8711,"8717590","My Little Pony Equestria Girls: Rollercoaster of Friendship",3
"8311",2018,9117,"5322168","Snapshots",3
"8312",2018,9150,"2709692","The Grinch",3
"8313",2018,8878,"4669296","Lords of Chaos",0
"8314",2018,9287,"8267604","Capernaum",3
"8315",2018,8577,"6266538","Vice",2
"8316",2018,8612,"6776106","Andid edlilega (And Breathe Normally)",3
"8317",2018,8157,"6644200","A Quiet Place",1
"8318",2018,9020,"6404896","Constantine: City of Demons",2
"8319",2018,8263,"7768846","Pass Over",0
"8320",2018,8718,"7250378","Say My Name",3
"8321",2018,8380,"4073790","The Darkest Minds",3
"8322",2018,8414,"3829266","The Predator",1
"8323",2018,8485,"4595882","Can You Ever Forgive Me?",3
"8324",2018,8520,"5085924","Wildling",3
"8325",2018,8660,"7231342","La chute de l’empire americain",1
"8326",2018,9131,"7791048","Innan vintern kommer",0
"8327",2018,8422,"7745068","My hero academia: Two heroes",3
"8328",2018,8457,"5177088","The Girl in the Spider&#39;s Web",3
"8329",2018,9303,"7785128","Gekijo-ban Non Non Biyori: Vacation",3
"8330",2018,8126,"7869818","My Little Pony Equestria Girls: Forgotten Friendship",3
"8331",2018,8626,"7959026","The Mule",2
"8332",2018,8214,"3799232","The Kissing Booth",3
"8333",2018,8733,"1259528","Den of thieves",2
"8334",2018,8362,"6663582","The Spy Who Dumped Me",3
"8335",2018,8430,"1517451","A Star Is Born",3
"8336",2018,8305,"7784604","Hereditary",3
"8337",2018,8337,"6911608","Mamma Mia! Here We Go Again",3
"8338",2018,8369,"4779682","The Meg",3
"8339",2018,8573,"2328900","Mary Queen of Scots",3
"8340",2018,8977,"1308728","The Happytime Murders",3
"8341",2018,8608,"3458510","Dude",3
"8342",2018,8145,"2873282","Red Sparrow",3
"8343",2018,8247,"1318517","The Man Who Killed Don Quixote",1
"8344",2018,8714,"5117428","Wild Rose",3
"8345",2018,9153,"6857988","I am Not an Easy Man / Je ne suis pas un homme facile",3
"8346",2018,8780,"7237666","The Honor List",3
"8347",2018,9187,"7615302","Red Joan",3
"8348",2018,8445,"1213641","First Man",3
"8349",2018,8580,"7775622","Free Solo",1
"8350",2018,8656,"6205872","Assassination Nation",3
"8351",2018,8319,"7156222","Au poste!",0
"8352",2018,8351,"7242142","Blindspotting",1
"8353",2018,9127,"4357394","Tau",3
"8354",2018,8754,"7098658","Raazi",3
"8355",2018,8383,"3458254","Patient Zero",1
"8356",2018,8489,"4652650","Please Stand By",3
"8357",2018,8523,"4633694","Spider-Man : Into the Spider-Verse",1
"8358",2018,8588,"7125860","If Beale Street Could Talk",3
"8359",2018,8178,"4154756","Avengers: Infinity War",3
"8360",2018,8280,"5164214","Ocean’s 8",3
"8361",2018,9134,"6258766","Toppen av ingenting",0
"8362",2018,9167,"8359848","Climax",3
"8363",2018,8425,"2119543","The House with a Clock in Its Walls",1
"8364",2018,9235,"5980638","The Transcendents",3
"8365",2018,8497,"6412452","The Ballad of Buster Scruggs",1
"8366",2018,8597,"6169920","L’animale",3
"8367",2018,8671,"4532826","Robin Hood",1
"8368",2018,8365,"6791096","I Feel Pretty",3
"8369",2018,8397,"7282468","Burning",0
"8370",2018,8802,"7636672","Float Like A Butterfly",3
"8371",2018,8434,"3120280","Sierra Burgess Is a Loser",3
"8372",2018,8938,"8633950","Les invisibles",3
"8373",2018,8637,"5523010","The Nutcracker and the Four Realms",3
"8374",2018,9012,"7317324","Egg",3
"8375",2018,8239,"5610554","Tully",3
"8376",2018,8678,"6140148","Bullitt County",3
"8377",2018,8308,"5304992","Set It Up",3
"8378",2018,9116,"5952138","We Have Always Lived in the Castle",3
"8379",2018,8743,"7335184","You",3
"8380",2018,8809,"6859352","Support the Girls",3
"8381",2018,8512,"6966692","Green Book",1
"8382",2018,8611,"8075192","Shoplifters",3
"8383",2018,8151,"4986098","The Titan",2
"8384",2018,9019,"8331988","La camarista",3
"8385",2018,9447,"7241926","Tell It to the Bees",3
"8386",2018,8347,"6772950","Truth or Dare",3
"8387",2018,8484,"4123430","Fantastic Beasts: The Crimes of Grindelwald",2
"8388",2018,8885,"3289724","Welcome to Marwen",2
"8389",2018,8618,"3385524","Stan &amp; Ollie",3
"8390",2018,8757,"8900098","Deslembro",3
"8391",2018,8386,"4244998","Alpha",0
"8392",2018,9163,"6927152","Rampant",1
"8393",2018,8421,"3892172","Leave No Trace",3
"8394",2018,8492,"5848272","Ralph Breaks the Internet",3
"8395",2018,8082,"2548396","The Cloverfield Paradox",3
"8396",2018,8961,"7212726","Simmba",1
"8397",2018,8125,"1677720","Ready Player One",3
"8398",2018,8667,"6485304","Quien te cantara",3
"8399",2018,9137,"6708044","La tribu",3
"8400",2018,8797,"4867110","Swiped",2
"8401",2018,8674,"6842126","Don’t Leave Home",3
"8402",2018,8302,"4881806","Jurassic World: Fallen Kingdom",3
"8403",2018,9111,"5001754","Braven",3
"8404",2018,8368,"7349662","BlacKkKlansman",3
"8405",2018,8400,"6628102","The Wild Pear Tree",2
"8406",2018,8472,"7668870","Searching",1
"8407",2018,9245,"7755856","Banana Split",3
"8408",2018,8056,"4500922","Maze Runner: The Death Cure",3
"8409",2018,8572,"1571234","Mortal Engines",3
"8410",2018,8144,"4701724","Early Man",1
"8411",2018,8246,"3778644","Solo: A Star Wars Story",2
"8412",2018,8713,"7074886","The Front Runner",2
"8413",2018,8343,"6133466","The First Purge ",3
"8414",2018,8444,"6217306","Apostle",3
"8415",2018,8579,"7545566","Skate Kitchen",3
"8416",2018,9450,"7543930","In Safe Hands",1
"8417",2018,8688,"4042818","The Death and Life of John F. Donovan",2
"8418",2018,8318,"5095030","Ant-Man and the Wasp",3
"8419",2018,8382,"6892462","Le monde est a toi",2
"8420",2018,8822,"5314190","Sgt. Stubby: An American Hero",0
"8421",2018,8452,"1502407","Halloween",3
"8422",2018,9260,"6522668","Diamantino",3
"8423",2018,8522,"1477834","Aquaman",3
"8424",2018,8921,"2690226","The Chaperone",3
"8425",2018,8587,"4669788","On the Basis of Sex",3
"8426",2018,8121,"1365519","Tomb Raider",3
"8427",2018,8662,"5960374","Vox Lux",3
"8428",2018,8277,"5619332","Life of the Party",3
"8429",2018,9133,"7893992","Amatorer",3
"8430",2018,8424,"6921996","Johnny English Strikes Again",1
"8431",2018,8459,"1620680","A Wrinkle in Time",3
"8432",2018,8495,"5057140","Hold the Dark",1
"8433",2018,8596,"8286894","Rafiki",3
"8434",2018,8128,"7875464","The Heiresses",3
"8435",2018,8199,"6878820","Z-O-M-B-I-E-S",3
"8436",2018,9074,"6063050","Tyler Perry’s Acrimony",1
"8437",2018,8364,"4575576","Christopher Robin",2
"8438",2018,9140,"5690810","Ophelia",3
"8439",2018,8396,"6142496","6 Balloons",3
"8440",2018,8433,"2531344","Blockers",3
"8441",2018,8635,"3525168","Dead in a Week: Or Your Money Back",1
"8442",2018,9011,"6678876","Meio Irmao",3
"8443",2018,8475,"6857166","Book Club",3
"8444",2018,8575,"5028340","Mary Poppins Returns",3
"8445",2018,9357,"8954732","The Princess Switch",3
"8446",2018,8651,"2368254","A private war",1
"8447",2018,9445,"5291792","Furlough",3
"8448",2018,9478,"2069797","Delirium",1
"8449",2018,8378,"3104988","Crazy Rich Asians",3
"8450",2018,8851,"2126357","Second Act",1
"8451",2018,8518,"6343314","Creed II",3
"8452",2018,8073,"7853242","Love per square foot",3
"8453",2018,8582,"1563742","Overboard",3
"8454",2018,8658,"2639336","Greta",3
"8455",2018,9061,"8479120","Agapornis",3
"8456",2018,8724,"5639446","Jonathan",1
"8457",2018,9129,"6164698","Hjartat",3
"8458",2018,8385,"3846674","To All the Boys I’ve Loved Before",3
"8459",2018,8420,"7040874","A Simple Favor",3
"8460",2018,8858,"4477536","fifty shade freed",1
"8461",2018,8491,"4218572","Widows",3
"8462",2018,8591,"7545524","Ben Is Back",3
"8463",2018,9032,"3294746","The Public",3
"8464",2018,8833,"6510332","McQueen",0
"8465",2018,8462,"1727824","Bohemian Rhapsody",2
"8466",2018,8499,"5613484","Mid90s",1
"8467",2018,9308,"4003440","The House That Jack Built",1
"8468",2018,8091,"7158430","Hearts Beat Loud",3
"8469",2018,8134,"2557478","Pacific Rim: Uprising",3
"8470",2018,8631,"8361028","Cam",3
"8471",2018,9420,"8031422","The Last Sharknado: It&#39;s About Time",3
"8472",2018,8298,"5688996","Alex Strangelove",2
"8473",2018,9077,"10174382","Senses 1&amp;2",3
"8474",2018,8399,"8459250","Sheherazade",3
"8475",2018,8571,"6155172","Roma",3
"8476",2018,8310,"6929642","Kaala",3
"8477",2018,8342,"4912910","Mission Impossible: Fallout",1
"8478",2018,8407,"5690360","Slender Man",3
"8479",2018,8443,"8020896","An Elephant Sitting Still (Da xiang xi di er zuo)",0
"8480",2018,8514,"4878482","Dumplin’",3
"8481",2018,8578,"2837574","The Old Man &amp; the Gun",1
"8482",2018,8112,"5783956","When We First Met",2
"8483",2018,8613,"4971344","The Sisters Brothers",1
"8484",2018,8654,"5427194","The Miracle Season",3
"8485",2018,8317,"6212478","American Animals",1
"8486",2018,8349,"7279188","Woman at War",3
"8487",2018,9125,"6204018","Ted - For karlekens skull",0
"8488",2018,8381,"2231461","Rampage",3
"8489",2018,8785,"8287690","Genese",0
"8490",2018,8521,"7365604","Dog Days",3
"8491",2018,8077,"2798920","Annihilation",3
"8492",2018,8585,"4701182","Bumblebee",3
"8493",2018,8661,"7401588","Instant Family",3
"8494",2018,8276,"7555774","En guerre",1
"8495",2018,9066,"5936578","Saints Rest",3
"8496",2018,8324,"5688932","Sorry to Bother You",1
"8497",2018,9132,"6889032","The Cake General",3
"8498",2018,8792,"7134690","I Like Me",3
"8499",2018,8423,"0365545","Nappily Ever Aftet",3
"8500",2018,8290,"3606756","Incredibles 2",3
"8501",2018,8734,"7689958","Jane Fonda in Five Acts",3
"8502",2018,8395,"7485508","Carmen y Lola",3
"8503",2018,8431,"1270797","Venom",1
"8504",2018,8465,"1034415","Suspiria",3
"8505",2018,8567,"5437928","Colette",3
"8506",2018,8137,"5104604","Isle of Dogs",3
"8507",2018,8708,"8327492","Tito e os Passaros",1
"8508",2018,9503,"6466058","Ask for Jane",3
"8509",2018,8474,"7534068","En liberte!",2
"8510",2018,8058,"1825683","Black Panther",3
"8511",2018,8574,"2737304","Bird Box",3
"8512",2018,8683,"6987770","Destination Wedding",0
"8513",2018,8313,"2854926","Tag",3
"8514",2018,8715,"7905466","They Shall Not Grow Old",0
"8515",2018,8345,"7424200","Teen Titans Go! To the Movies",3
"8516",2018,8481,"7527538","Jefe",2
"8517",2018,8517,"5861756","Bella Ciao!",3
"8518",2019,8755,"6146586","John Wick: Chapter 3 - Parabellum",1
"8519",2019,8825,"3361792","Tolkien",2
"8520",2019,8857,"2762506","Bacurau",1
"8521",2019,9371,"9412268","Furie",3
"8522",2019,8623,"6078866","Soni",3
"8523",2019,9069,"5073642","Color Out of Space",2
"8524",2019,9168,"2139881","Long Shot",3
"8525",2019,8864,"9239816","Canceled",3
"8526",2019,9344,"6428676","Wonder Park",3
"8527",2019,8967,"9204204","Little Joe",3
"8528",2019,9109,"8425034","Bit",3
"8529",2019,9175,"6436726","7500",1
"8530",2019,8905,"5033998","Charlie’s Angels",3
"8531",2019,8974,"8669356","Jeanne",3
"8532",2019,8645,"3513498","The Lego Movie 2: The Second Part",3
"8533",2019,8679,"6513120","Fighting with My Family",3
"8534",2019,8744,"8169446","Wine Country",3
"8535",2019,8810,"4426738","Animals",3
"8536",2019,9218,"7902124","The Ground Beneath My Feet",3
"8537",2019,9250,"8932338","La Peor de Mis Bodas 2",3
"8538",2019,8912,"7311036","Clementine",3
"8539",2019,8946,"8385474","A Dog’s Journey",3
"8540",2019,9448,"5363618","Sound of Metal",1
"8541",2019,8784,"8772262","Midsommar",3
"8542",2019,8853,"9252508","Tall Girl",3
"8543",2019,9258,"7555072","Top End Wedding",3
"8544",2019,8886,"4126476","After",3
"8545",2019,8988,"9426210","Weathering with You",3
"8546",2019,9027,"8707922","Can You Keep A Secret?",3
"8547",2019,8693,"0448115","Shazam!",3
"8548",2019,9098,NA,"The Rise Of Skywalker",3
"8549",2019,8758,"7958736","Ma",3
"8550",2019,8791,"8364368","Crawl",3
"8551",2019,9232,"8230872","The Body Remembers When The World Broke Open",3
"8552",2019,8893,"7653254","Marriage Story",2
"8553",2019,8962,"8579674","1917",0
"8554",2019,8995,"10244726","O Filme do Bruno Aleixo",0
"8555",2019,8668,"4154664","Captain Marvel",3
"8556",2019,9494,"4693588","Fahim",1
"8557",2019,8765,"7752126","Brightburn",2
"8558",2019,8835,"8169552","Turma da Monica: Lacos",2
"8559",2019,8867,"3387520","Scary Stories to Tell in the Dark",3
"8560",2019,8901,"4729430","Klaus",1
